storm,storm_new,time,Hs,Tp,Dm, Water Level, Prediction
5,4,1980-02-09 07:00:00,2.171875,12.9140625,51.734375,0.141,0.082
5,4,1980-02-09 08:00:00,2.1484375,12.9375,52.453125,0.028,-0.034
6,5,1980-02-10 16:00:00,2.28125,13.5390625,37.5859375,0.043,-0.267
6,5,1980-02-10 17:00:00,2.46875,13.65625,33.1328125,0.245,-0.117
6,5,1980-02-10 18:00:00,2.671875,13.6953125,29.6015625,0.327,-0.009
6,5,1980-02-10 19:00:00,2.78125,6.640625,28.53125,0.293,0.015
6,5,1980-02-10 20:00:00,2.8046875,6.84375,28.7109375,0.177,-0.039
6,5,1980-02-10 21:00:00,2.7890625,7.0625,29.4375,0.068,-0.143
6,5,1980-02-10 22:00:00,2.7421875,13.5,30.7109375,-0.015,-0.285
6,5,1980-02-10 23:00:00,2.6875,13.46875,32.4375,-0.204,-0.446
6,5,1980-02-11 00:00:00,2.6328125,13.421875,34.5,-0.328,-0.586
6,5,1980-02-11 01:00:00,2.5703125,13.390625,36.546875,-0.405,-0.645
6,5,1980-02-11 02:00:00,2.515625,13.3515625,38.3828125,-0.444,-0.594
6,5,1980-02-11 03:00:00,2.453125,13.3125,40.0859375,-0.319,-0.463
6,5,1980-02-11 04:00:00,2.375,13.2734375,41.671875,-0.127,-0.287
6,5,1980-02-11 05:00:00,2.3046875,13.2421875,43.1796875,0.049,-0.086
6,5,1980-02-11 06:00:00,2.21875,13.2109375,44.5859375,0.214,0.102
6,5,1980-02-11 07:00:00,2.1484375,13.1796875,45.6484375,0.305,0.214
8,6,1980-02-20 07:00:00,2.1953125,7.84375,85.8359375,-0.527,-0.425
8,6,1980-02-20 08:00:00,2.3046875,8.1328125,86.1640625,-0.804,-0.698
8,6,1980-02-20 09:00:00,2.3984375,8.421875,86.3046875,-0.932,-0.837
8,6,1980-02-20 10:00:00,2.46875,8.8125,86.1484375,-0.898,-0.819
8,6,1980-02-20 11:00:00,2.5234375,9.015625,85.8359375,-0.755,-0.668
8,6,1980-02-20 12:00:00,2.5703125,9.1796875,85.1875,-0.472,-0.407
8,6,1980-02-20 13:00:00,2.5859375,9.3359375,84.671875,-0.109,-0.083
8,6,1980-02-20 14:00:00,2.5859375,9.46875,84.1796875,0.184,0.204
8,6,1980-02-20 15:00:00,2.5625,9.5703125,83.7109375,0.302,0.359
8,6,1980-02-20 16:00:00,2.53125,9.609375,83.203125,0.251,0.355
8,6,1980-02-20 17:00:00,2.4921875,9.625,82.78125,0.153,0.212
8,6,1980-02-20 18:00:00,2.4453125,9.6328125,82.3984375,-0.079,-0.037
8,6,1980-02-20 19:00:00,2.390625,9.6484375,82.4765625,-0.402,-0.345
8,6,1980-02-20 20:00:00,2.3203125,9.6484375,82.8046875,-0.694,-0.637
8,6,1980-02-20 21:00:00,2.2578125,9.640625,83.1875,-0.895,-0.828
8,6,1980-02-20 22:00:00,2.1953125,9.625,83.390625,-0.88,-0.864
10,7,1980-03-02 01:00:00,2.1640625,6.4609375,44.5390625,0.37,0.241
10,7,1980-03-02 02:00:00,2.3359375,6.6328125,44.5859375,0.315,0.128
10,7,1980-03-02 03:00:00,2.5625,6.8359375,44.0546875,0.089,-0.081
10,7,1980-03-02 04:00:00,2.8125,7.234375,43.7578125,-0.097,-0.343
10,7,1980-03-02 05:00:00,3.078125,7.4921875,43.6171875,-0.298,-0.579
10,7,1980-03-02 06:00:00,3.3515625,7.9609375,43.4765625,-0.368,-0.706
10,7,1980-03-02 07:00:00,3.5703125,8.21875,43.0703125,-0.527,-0.703
10,7,1980-03-02 08:00:00,3.6953125,8.6953125,42.0,-0.298,-0.592
10,7,1980-03-02 09:00:00,3.765625,8.8671875,40.609375,-0.14,-0.385
10,7,1980-03-02 10:00:00,3.78125,8.96875,39.3671875,0.107,-0.114
10,7,1980-03-02 11:00:00,3.796875,9.0625,38.609375,0.461,0.138
10,7,1980-03-02 12:00:00,3.8046875,9.203125,38.4140625,0.568,0.291
10,7,1980-03-02 13:00:00,3.859375,9.390625,39.0859375,0.705,0.318
10,7,1980-03-02 14:00:00,3.9375,9.5859375,40.078125,0.65,0.232
10,7,1980-03-02 15:00:00,4.0078125,9.6796875,40.8203125,0.443,0.045
10,7,1980-03-02 16:00:00,4.046875,9.734375,40.875,0.159,-0.215
10,7,1980-03-02 17:00:00,4.09375,9.7734375,40.5859375,-0.133,-0.482
10,7,1980-03-02 18:00:00,4.125,9.828125,40.3203125,-0.252,-0.664
10,7,1980-03-02 19:00:00,4.1953125,9.921875,40.6171875,-0.243,-0.714
10,7,1980-03-02 20:00:00,4.2734375,10.0625,41.265625,-0.185,-0.649
10,7,1980-03-02 21:00:00,4.359375,10.1953125,41.9453125,-0.06,-0.49
10,7,1980-03-02 22:00:00,4.421875,10.234375,42.265625,0.217,-0.248
10,7,1980-03-02 23:00:00,4.5,10.2109375,42.421875,0.507,0.015
10,7,1980-03-03 00:00:00,4.578125,10.2265625,42.6796875,0.833,0.205
10,7,1980-03-03 01:00:00,4.671875,10.28125,41.7109375,0.866,0.271
10,7,1980-03-03 02:00:00,4.75,10.3203125,39.3828125,0.754,0.219
10,7,1980-03-03 03:00:00,4.84375,10.390625,36.6015625,0.586,0.066
10,7,1980-03-03 04:00:00,4.953125,10.5078125,33.4765625,0.47,-0.17
10,7,1980-03-03 05:00:00,5.1015625,10.5859375,30.53125,0.199,-0.435
10,7,1980-03-03 06:00:00,5.3125,10.7109375,27.2890625,-0.033,-0.638
10,7,1980-03-03 07:00:00,5.328125,10.9140625,27.578125,-0.191,-0.709
10,7,1980-03-03 08:00:00,5.2265625,11.3984375,29.0625,-0.143,-0.654
10,7,1980-03-03 09:00:00,5.109375,11.7890625,30.4765625,-0.069,-0.508
10,7,1980-03-03 10:00:00,4.9609375,11.9921875,32.0625,0.168,-0.283
10,7,1980-03-03 11:00:00,4.8203125,12.140625,34.046875,0.388,-0.016
10,7,1980-03-03 12:00:00,4.65625,12.25,36.15625,0.586,0.202
10,7,1980-03-03 13:00:00,4.5234375,12.3203125,37.4375,0.738,0.299
10,7,1980-03-03 14:00:00,4.3984375,12.40625,37.9140625,0.677,0.272
10,7,1980-03-03 15:00:00,4.296875,12.46875,38.09375,0.482,0.143
10,7,1980-03-03 16:00:00,4.1953125,12.5859375,38.3125,0.184,-0.073
10,7,1980-03-03 17:00:00,4.1015625,12.6640625,38.71875,-0.005,-0.339
10,7,1980-03-03 18:00:00,4.015625,12.7578125,39.3515625,-0.252,-0.575
10,7,1980-03-03 19:00:00,3.9140625,12.7734375,40.09375,-0.453,-0.696
10,7,1980-03-03 20:00:00,3.8203125,12.7890625,40.9375,-0.517,-0.683
10,7,1980-03-03 21:00:00,3.703125,12.78125,41.7109375,-0.374,-0.573
10,7,1980-03-03 22:00:00,3.6015625,12.7734375,42.578125,-0.252,-0.385
10,7,1980-03-03 23:00:00,3.484375,12.7734375,43.390625,-0.106,-0.131
10,7,1980-03-04 00:00:00,3.3828125,12.7734375,44.46875,0.171,0.112
10,7,1980-03-04 01:00:00,3.2734375,12.7890625,45.515625,0.296,0.253
10,7,1980-03-04 02:00:00,3.1796875,12.8046875,46.7109375,0.351,0.266
10,7,1980-03-04 03:00:00,3.0703125,12.8046875,47.8125,0.238,0.17
10,7,1980-03-04 04:00:00,2.96875,12.8125,48.9765625,0.004,-0.016
10,7,1980-03-04 05:00:00,2.8671875,12.796875,50.0234375,-0.304,-0.266
10,7,1980-03-04 06:00:00,2.765625,12.7890625,51.1015625,-0.514,-0.512
10,7,1980-03-04 07:00:00,2.6640625,12.7421875,52.0078125,-0.773,-0.663
10,7,1980-03-04 08:00:00,2.5703125,12.6953125,52.8515625,-0.755,-0.677
10,7,1980-03-04 09:00:00,2.4765625,12.578125,53.59375,-0.673,-0.583
10,7,1980-03-04 10:00:00,2.3828125,12.5078125,54.328125,-0.502,-0.416
10,7,1980-03-04 11:00:00,2.296875,12.40625,54.9921875,-0.249,-0.184
10,7,1980-03-04 12:00:00,2.21875,12.3515625,55.6328125,-0.066,0.063
10,7,1980-03-04 13:00:00,2.140625,12.28125,56.109375,0.171,0.231
11,8,1980-03-13 11:00:00,2.1875,6.25,88.4296875,0.034,0.194
11,8,1980-03-13 12:00:00,2.3203125,6.546875,93.8125,-0.179,-0.037
11,8,1980-03-13 13:00:00,2.4765625,6.71875,99.0078125,-0.453,-0.316
11,8,1980-03-13 14:00:00,2.6875,6.9453125,103.8046875,-0.722,-0.563
11,8,1980-03-13 15:00:00,2.9296875,7.3515625,107.671875,-0.838,-0.691
11,8,1980-03-13 16:00:00,3.21875,7.734375,110.5859375,-0.923,-0.677
11,8,1980-03-13 17:00:00,3.5390625,8.1875,112.8984375,-0.798,-0.559
11,8,1980-03-13 18:00:00,3.890625,8.796875,114.921875,-0.612,-0.363
11,8,1980-03-13 19:00:00,4.109375,9.2265625,117.546875,-0.481,-0.11
11,8,1980-03-13 20:00:00,4.1875,9.7734375,120.453125,-0.252,0.121
11,8,1980-03-13 21:00:00,4.1953125,10.0703125,122.609375,-0.204,0.242
11,8,1980-03-13 22:00:00,4.1484375,10.5390625,123.6328125,-0.069,0.234
11,8,1980-03-13 23:00:00,4.0625,10.7265625,123.015625,-0.152,0.125
11,8,1980-03-14 00:00:00,3.921875,10.8203125,121.2734375,-0.399,-0.068
11,8,1980-03-14 01:00:00,3.78125,10.8671875,120.140625,-0.588,-0.327
11,8,1980-03-14 02:00:00,3.609375,10.875,119.875,-0.871,-0.585
11,8,1980-03-14 03:00:00,3.421875,10.84375,120.2734375,-0.929,-0.749
11,8,1980-03-14 04:00:00,3.203125,10.7578125,121.3046875,-0.987,-0.763
11,8,1980-03-14 05:00:00,2.96875,10.578125,122.90625,-0.795,-0.647
11,8,1980-03-14 06:00:00,2.734375,10.1875,124.9921875,-0.612,-0.433
11,8,1980-03-14 07:00:00,2.515625,9.890625,127.4296875,-0.237,-0.139
11,8,1980-03-14 08:00:00,2.328125,9.53125,130.078125,0.056,0.171
11,8,1980-03-14 09:00:00,2.171875,9.2109375,132.5234375,0.226,0.391
12,9,1980-03-18 01:00:00,2.171875,6.8125,160.0,0.241,0.578
12,9,1980-03-18 02:00:00,2.2578125,7.078125,159.8359375,0.098,0.495
12,9,1980-03-18 03:00:00,2.3203125,7.3125,159.6640625,-0.082,0.266
12,9,1980-03-18 04:00:00,2.375,7.421875,159.5390625,-0.426,-0.077
12,9,1980-03-18 05:00:00,2.4296875,7.546875,159.4609375,-0.838,-0.466
12,9,1980-03-18 06:00:00,2.4765625,7.75,159.4296875,-1.191,-0.788
12,9,1980-03-18 07:00:00,2.515625,7.96875,159.640625,-1.359,-0.937
12,9,1980-03-18 08:00:00,2.5546875,8.0703125,160.0546875,-1.264,-0.894
12,9,1980-03-18 09:00:00,2.5859375,8.1484375,160.6171875,-1.06,-0.698
12,9,1980-03-18 10:00:00,2.609375,8.234375,161.2421875,-0.853,-0.381
12,9,1980-03-18 11:00:00,2.6328125,8.359375,161.8671875,-0.429,0.0
12,9,1980-03-18 12:00:00,2.65625,8.546875,162.4375,-0.103,0.33
12,9,1980-03-18 13:00:00,2.6171875,8.7578125,162.9609375,0.208,0.503
12,9,1980-03-18 14:00:00,2.4921875,8.890625,163.125,0.177,0.495
12,9,1980-03-18 15:00:00,2.3828125,8.9765625,163.9921875,-0.005,0.331
12,9,1980-03-18 16:00:00,2.28125,9.03125,164.640625,-0.149,0.039
12,9,1980-03-18 17:00:00,2.21875,9.0390625,163.0234375,-0.706,-0.332
12,9,1980-03-18 18:00:00,2.2265625,9.0234375,148.515625,-1.103,-0.68
12,9,1980-03-18 19:00:00,2.25,8.9765625,78.71875,-1.1,-0.888
12,9,1980-03-18 20:00:00,2.234375,8.8828125,38.140625,-1.081,-0.902
12,9,1980-03-18 21:00:00,2.1875,8.7265625,27.953125,-0.953,-0.749
13,10,1980-03-21 18:00:00,2.28125,6.890625,169.7890625,-0.127,0.079
13,10,1980-03-21 19:00:00,2.390625,7.3203125,171.1171875,-0.295,-0.154
13,10,1980-03-21 20:00:00,2.4296875,7.625,172.65625,-0.551,-0.414
13,10,1980-03-21 21:00:00,2.4296875,8.0546875,174.5625,-0.761,-0.629
13,10,1980-03-21 22:00:00,2.4140625,8.296875,177.5390625,-0.877,-0.727
13,10,1980-03-21 23:00:00,2.3984375,8.6640625,181.9140625,-0.828,-0.69
13,10,1980-03-22 00:00:00,2.359375,8.8984375,187.515625,-0.624,-0.542
13,10,1980-03-22 01:00:00,2.2890625,9.0546875,193.5234375,-0.463,-0.296
13,10,1980-03-22 02:00:00,2.1953125,9.140625,199.5625,-0.204,0.006
13,10,1980-03-22 03:00:00,2.09375,9.2109375,208.171875,0.181,0.269
13,10,1980-03-22 04:00:00,2.015625,9.234375,222.5234375,0.354,0.411
13,10,1980-03-22 05:00:00,1.96875,9.2421875,246.46875,0.345,0.415
13,10,1980-03-22 06:00:00,1.9453125,9.2421875,276.0859375,0.184,0.308
13,10,1980-03-22 07:00:00,1.9453125,5.15625,296.640625,0.071,0.114
13,10,1980-03-22 08:00:00,1.9375,5.3671875,306.1484375,-0.261,-0.142
13,10,1980-03-22 09:00:00,1.9296875,5.4140625,311.125,-0.517,-0.406
13,10,1980-03-22 10:00:00,1.921875,5.515625,314.7109375,-0.688,-0.597
13,10,1980-03-22 11:00:00,1.921875,5.7578125,317.3359375,-0.758,-0.669
13,10,1980-03-22 12:00:00,1.921875,5.9296875,318.890625,-0.703,-0.631
13,10,1980-03-22 13:00:00,1.9453125,5.796875,320.3203125,-0.566,-0.493
13,10,1980-03-22 14:00:00,1.984375,5.9296875,322.34375,-0.35,-0.265
13,10,1980-03-22 15:00:00,2.03125,5.984375,324.609375,-0.048,-0.014
13,10,1980-03-22 16:00:00,2.09375,6.0390625,326.7109375,0.117,0.159
13,10,1980-03-22 17:00:00,2.1640625,6.1640625,328.796875,0.232,0.212
13,10,1980-03-22 18:00:00,2.2265625,6.328125,331.0546875,0.168,0.163
13,10,1980-03-22 19:00:00,2.2734375,6.5234375,333.9765625,0.056,0.036
13,10,1980-03-22 20:00:00,2.3046875,6.5703125,337.0390625,-0.133,-0.159
13,10,1980-03-22 21:00:00,2.328125,6.65625,340.21875,-0.368,-0.386
13,10,1980-03-22 22:00:00,2.34375,6.7734375,343.5703125,-0.435,-0.574
13,10,1980-03-22 23:00:00,2.3671875,6.9609375,347.171875,-0.56,-0.654
13,10,1980-03-23 00:00:00,2.3828125,7.1796875,350.7578125,-0.508,-0.623
13,10,1980-03-23 01:00:00,2.390625,7.3125,354.3828125,-0.368,-0.497
13,10,1980-03-23 02:00:00,2.375,7.4921875,357.8046875,-0.094,-0.28
13,10,1980-03-23 03:00:00,2.3671875,7.890625,1.0546875,0.159,-0.009
13,10,1980-03-23 04:00:00,2.34375,8.015625,4.15625,0.388,0.219
13,10,1980-03-23 05:00:00,2.3203125,8.0625,7.0390625,0.513,0.333
13,10,1980-03-23 06:00:00,2.3046875,8.1328125,10.2421875,0.406,0.338
13,10,1980-03-23 07:00:00,2.3125,8.2421875,13.71875,0.318,0.259
13,10,1980-03-23 08:00:00,2.34375,8.5,17.5625,0.165,0.1
13,10,1980-03-23 09:00:00,2.390625,10.21875,21.515625,-0.042,-0.127
13,10,1980-03-23 10:00:00,2.453125,10.640625,25.453125,-0.347,-0.364
13,10,1980-03-23 11:00:00,2.53125,10.8984375,29.6015625,-0.457,-0.533
13,10,1980-03-23 12:00:00,2.609375,11.1953125,33.6328125,-0.499,-0.601
13,10,1980-03-23 13:00:00,2.6796875,11.609375,37.2734375,-0.484,-0.58
13,10,1980-03-23 14:00:00,2.7421875,11.9921875,40.4921875,-0.426,-0.464
13,10,1980-03-23 15:00:00,2.78125,12.1796875,43.1328125,-0.222,-0.259
13,10,1980-03-23 16:00:00,2.8046875,12.328125,45.3984375,-0.027,-0.04
13,10,1980-03-23 17:00:00,2.8203125,12.4765625,47.328125,0.101,0.103
13,10,1980-03-23 18:00:00,2.8203125,12.6484375,49.078125,0.226,0.15
13,10,1980-03-23 19:00:00,2.8125,12.7421875,50.671875,0.168,0.123
13,10,1980-03-23 20:00:00,2.7890625,12.8046875,52.21875,0.037,0.025
13,10,1980-03-23 21:00:00,2.765625,12.8203125,53.671875,-0.136,-0.146
13,10,1980-03-23 22:00:00,2.7421875,12.859375,55.03125,-0.389,-0.354
13,10,1980-03-23 23:00:00,2.7109375,12.8671875,56.28125,-0.566,-0.521
13,10,1980-03-24 00:00:00,2.6796875,12.890625,57.4296875,-0.606,-0.595
13,10,1980-03-24 01:00:00,2.6484375,12.890625,58.4296875,-0.612,-0.577
13,10,1980-03-24 02:00:00,2.609375,12.921875,59.3125,-0.429,-0.474
13,10,1980-03-24 03:00:00,2.578125,12.9140625,60.0625,-0.225,-0.277
13,10,1980-03-24 04:00:00,2.5390625,12.921875,60.703125,0.01,-0.034
13,10,1980-03-24 05:00:00,2.5,12.890625,61.1953125,0.217,0.161
13,10,1980-03-24 06:00:00,2.4453125,12.8671875,61.578125,0.302,0.263
13,10,1980-03-24 07:00:00,2.3984375,12.8046875,61.8125,0.342,0.284
13,10,1980-03-24 08:00:00,2.3359375,12.7421875,61.96875,0.245,0.231
13,10,1980-03-24 09:00:00,2.28125,12.6015625,62.0390625,0.068,0.093
13,10,1980-03-24 10:00:00,2.21875,12.46875,62.0703125,-0.167,-0.115
13,10,1980-03-24 11:00:00,2.1640625,12.34375,62.046875,-0.392,-0.332
14,11,1980-03-29 02:00:00,2.140625,12.140625,73.3359375,-0.146,-0.213
14,11,1980-03-29 03:00:00,2.203125,12.1640625,75.1953125,-0.383,-0.438
14,11,1980-03-29 04:00:00,2.25,12.1875,77.25,-0.533,-0.579
14,11,1980-03-29 05:00:00,2.3046875,12.2109375,79.4375,-0.557,-0.625
14,11,1980-03-29 06:00:00,2.359375,12.234375,81.96875,-0.463,-0.577
14,11,1980-03-29 07:00:00,2.421875,12.265625,85.0390625,-0.344,-0.418
14,11,1980-03-29 08:00:00,2.4921875,12.296875,89.0625,-0.146,-0.172
14,11,1980-03-29 09:00:00,2.578125,12.3359375,93.984375,0.12,0.067
14,11,1980-03-29 10:00:00,2.6796875,12.3828125,99.8671875,0.296,0.226
14,11,1980-03-29 11:00:00,2.796875,12.4453125,106.34375,0.391,0.291
14,11,1980-03-29 12:00:00,2.9296875,12.515625,113.25,0.318,0.26
14,11,1980-03-29 13:00:00,2.9921875,12.59375,116.5078125,0.144,0.12
14,11,1980-03-29 14:00:00,2.96875,12.7265625,115.796875,-0.048,-0.108
14,11,1980-03-29 15:00:00,2.9140625,12.84375,112.6015625,-0.304,-0.353
14,11,1980-03-29 16:00:00,2.8515625,12.9921875,108.640625,-0.615,-0.535
14,11,1980-03-29 17:00:00,2.7890625,13.109375,104.6328125,-0.658,-0.619
14,11,1980-03-29 18:00:00,2.7265625,13.265625,101.21875,-0.627,-0.606
14,11,1980-03-29 19:00:00,2.6796875,13.375,98.4140625,-0.502,-0.484
14,11,1980-03-29 20:00:00,2.640625,13.5078125,96.3125,-0.332,-0.256
14,11,1980-03-29 21:00:00,2.6171875,13.59375,94.5625,-0.027,0.002
14,11,1980-03-29 22:00:00,2.5859375,13.6640625,93.2109375,0.174,0.2
14,11,1980-03-29 23:00:00,2.5625,13.703125,91.9296875,0.345,0.299
14,11,1980-03-30 00:00:00,2.53125,13.734375,90.8046875,0.315,0.295
14,11,1980-03-30 01:00:00,2.5078125,13.75,89.625,0.15,0.18
14,11,1980-03-30 02:00:00,2.4765625,13.765625,88.5625,-0.045,-0.035
14,11,1980-03-30 03:00:00,2.453125,13.7890625,87.546875,-0.268,-0.295
14,11,1980-03-30 04:00:00,2.4296875,13.796875,86.390625,-0.548,-0.514
14,11,1980-03-30 05:00:00,2.3984375,13.8125,85.234375,-0.661,-0.633
14,11,1980-03-30 06:00:00,2.3671875,13.8203125,84.25,-0.658,-0.643
14,11,1980-03-30 07:00:00,2.3359375,13.828125,83.46875,-0.615,-0.548
14,11,1980-03-30 08:00:00,2.296875,13.828125,82.9296875,-0.368,-0.345
14,11,1980-03-30 09:00:00,2.2578125,13.828125,82.359375,-0.127,-0.084
14,11,1980-03-30 10:00:00,2.2265625,13.8203125,81.828125,0.11,0.143
14,11,1980-03-30 11:00:00,2.1875,13.8125,81.2890625,0.272,0.275
14,11,1980-03-30 12:00:00,2.15625,13.796875,80.8515625,0.312,0.302
17,12,1980-08-23 02:00:00,2.15625,8.3125,49.7734375,-0.1,-0.371
17,12,1980-08-23 03:00:00,2.1875,8.421875,50.6875,-0.249,-0.499
17,12,1980-08-23 04:00:00,2.21875,8.578125,51.5078125,-0.304,-0.498
17,12,1980-08-23 05:00:00,2.25,8.796875,52.25,-0.258,-0.407
17,12,1980-08-23 06:00:00,2.2734375,8.9453125,52.8203125,-0.097,-0.248
17,12,1980-08-23 07:00:00,2.3046875,9.046875,53.4765625,0.071,-0.035
17,12,1980-08-23 08:00:00,2.3125,9.1328125,54.1796875,0.299,0.167
17,12,1980-08-23 09:00:00,2.328125,9.2109375,54.9296875,0.43,0.275
17,12,1980-08-23 10:00:00,2.328125,9.3046875,55.625,0.394,0.27
17,12,1980-08-23 11:00:00,2.3359375,9.4140625,56.328125,0.339,0.18
17,12,1980-08-23 12:00:00,2.328125,9.5546875,56.9453125,0.095,0.02
17,12,1980-08-23 13:00:00,2.328125,9.6484375,57.4296875,-0.133,-0.195
17,12,1980-08-23 14:00:00,2.3203125,9.7109375,57.6953125,-0.359,-0.411
17,12,1980-08-23 15:00:00,2.3203125,9.75,57.84375,-0.581,-0.54
17,12,1980-08-23 16:00:00,2.3046875,9.765625,57.8671875,-0.554,-0.534
17,12,1980-08-23 17:00:00,2.296875,9.7578125,57.84375,-0.493,-0.415
17,12,1980-08-23 18:00:00,2.2734375,9.7421875,57.71875,-0.274,-0.217
17,12,1980-08-23 19:00:00,2.25,9.7109375,57.8125,0.004,0.047
17,12,1980-08-23 20:00:00,2.2109375,9.6640625,58.0859375,0.272,0.325
17,12,1980-08-23 21:00:00,2.1640625,9.59375,58.453125,0.51,0.521
18,13,1980-10-06 11:00:00,2.234375,7.3359375,40.125,0.513,0.449
18,13,1980-10-06 12:00:00,2.3515625,7.390625,38.5390625,0.418,0.351
18,13,1980-10-06 13:00:00,2.4453125,7.4921875,37.6484375,0.251,0.151
18,13,1980-10-06 14:00:00,2.5,7.640625,37.1875,0.034,-0.098
18,13,1980-10-06 15:00:00,2.5390625,7.8828125,36.921875,-0.231,-0.304
18,13,1980-10-06 16:00:00,2.5703125,7.96875,36.59375,-0.399,-0.415
18,13,1980-10-06 17:00:00,2.59375,8.0078125,36.1796875,-0.411,-0.433
18,13,1980-10-06 18:00:00,2.59375,8.0,35.5859375,-0.322,-0.352
18,13,1980-10-06 19:00:00,2.5625,7.9921875,35.140625,-0.188,-0.159
18,13,1980-10-06 20:00:00,2.4921875,7.9765625,34.6640625,0.086,0.096
18,13,1980-10-06 21:00:00,2.40625,7.9609375,34.2265625,0.302,0.312
18,13,1980-10-06 22:00:00,2.3125,7.921875,33.8359375,0.491,0.436
18,13,1980-10-06 23:00:00,2.21875,7.8828125,33.65625,0.491,0.466
19,14,1980-10-23 20:00:00,2.1640625,6.65625,49.3828125,-0.505,-0.322
19,14,1980-10-23 21:00:00,2.21875,6.75,51.359375,-0.149,0.029
19,14,1980-10-23 22:00:00,2.2578125,6.8515625,53.515625,0.241,0.366
19,14,1980-10-23 23:00:00,2.3046875,7.0234375,55.7109375,0.467,0.579
19,14,1980-10-24 00:00:00,2.34375,7.25,57.6875,0.531,0.622
19,14,1980-10-24 01:00:00,2.390625,7.3515625,59.0546875,0.388,0.504
19,14,1980-10-24 02:00:00,2.4453125,7.421875,59.7734375,0.156,0.251
19,14,1980-10-24 03:00:00,2.5078125,7.4765625,60.046875,-0.152,-0.092
19,14,1980-10-24 04:00:00,2.5703125,7.5078125,60.0390625,-0.554,-0.446
19,14,1980-10-24 05:00:00,2.6328125,7.546875,59.8359375,-0.847,-0.702
19,14,1980-10-24 06:00:00,2.6875,7.5703125,59.5703125,-0.938,-0.775
19,14,1980-10-24 07:00:00,2.7421875,7.6015625,59.609375,-0.825,-0.656
19,14,1980-10-24 08:00:00,2.796875,7.6328125,60.0625,-0.649,-0.386
19,14,1980-10-24 09:00:00,2.859375,7.6875,60.703125,-0.197,-0.013
19,14,1980-10-24 10:00:00,2.9140625,7.75,61.5390625,0.324,0.384
19,14,1980-10-24 11:00:00,2.984375,7.8515625,62.484375,0.555,0.689
19,14,1980-10-24 12:00:00,3.046875,7.9375,63.59375,0.69,0.822
19,14,1980-10-24 13:00:00,3.1015625,8.0078125,64.6484375,0.696,0.771
19,14,1980-10-24 14:00:00,3.140625,8.0546875,65.7890625,0.534,0.564
19,14,1980-10-24 15:00:00,3.1796875,8.09375,67.0546875,0.129,0.234
19,14,1980-10-24 16:00:00,3.21875,8.140625,68.6640625,-0.136,-0.158
19,14,1980-10-24 17:00:00,3.265625,8.1875,70.5390625,-0.551,-0.511
19,14,1980-10-24 18:00:00,3.328125,8.2578125,72.8203125,-0.819,-0.718
19,14,1980-10-24 19:00:00,3.3984375,8.3671875,75.0859375,-0.798,-0.732
19,14,1980-10-24 20:00:00,3.46875,8.5546875,77.0078125,-0.597,-0.58
19,14,1980-10-24 21:00:00,3.53125,8.734375,78.2265625,-0.377,-0.302
19,14,1980-10-24 22:00:00,3.578125,8.859375,79.0859375,0.074,0.053
19,14,1980-10-24 23:00:00,3.6171875,8.9453125,79.765625,0.403,0.38
19,14,1980-10-25 00:00:00,3.6484375,9.0390625,80.4375,0.632,0.572
19,14,1980-10-25 01:00:00,3.703125,9.140625,81.625,0.65,0.59
19,14,1980-10-25 02:00:00,3.78125,9.28125,83.59375,0.549,0.451
19,14,1980-10-25 03:00:00,3.890625,9.5390625,86.015625,0.345,0.186
19,14,1980-10-25 04:00:00,4.015625,9.703125,88.71875,-0.018,-0.159
19,14,1980-10-25 05:00:00,4.15625,9.8203125,91.40625,-0.399,-0.503
19,14,1980-10-25 06:00:00,4.2890625,9.921875,93.9921875,-0.633,-0.728
19,14,1980-10-25 07:00:00,4.3984375,10.0625,97.3828125,-0.685,-0.759
19,14,1980-10-25 08:00:00,4.4296875,10.2578125,101.421875,-0.545,-0.608
19,14,1980-10-25 09:00:00,4.40625,10.4921875,105.3359375,-0.301,-0.322
19,14,1980-10-25 10:00:00,4.3359375,10.5390625,108.8515625,0.08,0.057
19,14,1980-10-25 11:00:00,4.234375,10.546875,111.8359375,0.494,0.45
19,14,1980-10-25 12:00:00,4.1015625,10.53125,114.3125,0.699,0.733
19,14,1980-10-25 13:00:00,3.9921875,10.5078125,116.59375,0.659,0.834
19,14,1980-10-25 14:00:00,3.875,10.4375,118.96875,0.558,0.758
19,14,1980-10-25 15:00:00,3.7578125,10.3203125,121.2109375,0.357,0.533
19,14,1980-10-25 16:00:00,3.6171875,10.203125,123.4375,0.025,0.192
19,14,1980-10-25 17:00:00,3.4765625,10.109375,125.5625,-0.511,-0.201
19,14,1980-10-25 18:00:00,3.3203125,10.0234375,127.8046875,-0.841,-0.537
19,14,1980-10-25 19:00:00,3.1640625,9.953125,130.1953125,-1.054,-0.712
19,14,1980-10-25 20:00:00,3.015625,9.8984375,133.0390625,-1.161,-0.704
19,14,1980-10-25 21:00:00,2.875,9.8359375,136.3828125,-1.066,-0.547
19,14,1980-10-25 22:00:00,2.734375,9.75,139.640625,-0.767,-0.272
19,14,1980-10-25 23:00:00,2.6015625,9.6015625,143.1015625,-0.353,0.073
19,14,1980-10-26 00:00:00,2.46875,9.375,146.8125,-0.072,0.378
19,14,1980-10-26 01:00:00,2.34375,9.234375,151.0234375,0.202,0.538
